CurveID,FitWallResist?,FitChloResist?,FitGamma*?,FitKc?,FitKo?,FitRd?,FitAlpha?,FitbetaPSII?,LimitState,Vcmax25,Jmax25,Rdlight25,Resistwp25,Resistch25,tpu25,gamma*25,fkc25,fko25,alpha,ha_vcmax,hd_vcmax,sv_vcmax,ha_jmax,hd_jmax,sv_jmax,ha_tpu,hd_tpu,sv_tpu,ha_gmeso,hd_gmeso,sv_gmeso,ha_darkresp,ha_stargamma,ha_kc,ha_ko,phifactor,thetafactor,betaPSII,numrubisco,numrubp,numtpu,NumSamplePoints,SumSquare,siteID,Latitude,Longitude,Elevation,yearsampled,sampledoy,GrowingSeasonStart,GrowingSeasonEnd,standage,CanopyHeight,LeafAreaIndex,species,avetimeresolution,avetimesampled,SampleHeight,Needleage,specificLAI,nitrogencontent,carboncontent,phosphoruscontent
Besc-36dup.csv,0,0,0,0,0,1,0,1,RubiscoRuBpTpu,45.24417,92.545255,1.129626,0,0,3.141585,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.950807,0.619762,0.309551,2,6,1,9,6.215017,-9999,-9999,-9999,-9999,2014,183,-9999,-9999,-9999,-9999,-9999,Besc-36dup,1.504167,4.669198,-9999,-9999,-9999,-9999,-9999,-9999
Besc-36dup.csv,0,0,1,0,0,1,0,1,RubiscoRuBp,36.577514,57.50596,0.663854,0,0,NaN,0,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.956311,0.579944,0.185956,3,6,0,9,3.017778,-9999,-9999,-9999,-9999,2014,183,-9999,-9999,-9999,-9999,-9999,Besc-36dup,1.504167,4.669198,-9999,-9999,-9999,-9999,-9999,-9999
Besc-36dup.csv,1,0,0,0,0,1,0,1,RubiscoRuBp,45.254236,92.590516,1.133494,0,0,NaN,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.950801,0.619842,0.309727,3,6,0,9,6.24145,-9999,-9999,-9999,-9999,2014,183,-9999,-9999,-9999,-9999,-9999,Besc-36dup,1.504167,4.669198,-9999,-9999,-9999,-9999,-9999,-9999
Besc-36dup.csv,1,0,1,0,0,1,1,1,RubiscoRuBpTpu,700,59.025142,0.762783,2.714297,0,3.033005,0.007875,27.238,16582,1,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.956284,0.58139,0.191323,1,6,2,9,2.79509,-9999,-9999,-9999,-9999,2014,183,-9999,-9999,-9999,-9999,-9999,Besc-36dup,1.504167,4.669198,-9999,-9999,-9999,-9999,-9999,-9999
Besc-36dup.csv,1,1,0,0,0,1,0,1,RubiscoRuBpTpu,45.198966,92.459655,1.122809,0,0,3.138446,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.950807,0.619696,0.309241,2,6,1,9,6.21527,-9999,-9999,-9999,-9999,2014,183,-9999,-9999,-9999,-9999,-9999,Besc-36dup,1.504167,4.669198,-9999,-9999,-9999,-9999,-9999,-9999
Besc-36dup.csv,1,1,1,0,0,1,1,1,RubiscoRuBpTpu,700,59.02523,0.762719,2.713069,0.00113,3.032963,0.007875,27.238,16582,1,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.956285,0.581377,0.191321,1,6,2,9,2.795087,-9999,-9999,-9999,-9999,2014,183,-9999,-9999,-9999,-9999,-9999,Besc-36dup,1.504167,4.669198,-9999,-9999,-9999,-9999,-9999,-9999
ALightcurveNo,PARatZeroAnet,der_atPAR,Asat_ALight,ALightIntercept,der_atIntercept,der_atPARend,PhiPSIIsat_ALight,PhiPSIILightIntercep,der_atIntercept,der_atPhiPSIIend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,umolm-2s-1,umol/umol,umolm-2s-1,umolm-2s-1,umol/umol,umol/umol,NA,NA,umol-1m2s,umol-1m2s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4.700895,0.017834,10.222191,-0.083823,0.017829,0.000127,-0.157909,0.666733,-0.000527,-0.000245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Besc-881dup.csv,0,0,0,0,0,1,0,1,RubiscoRuBpTpu,31.763143,47.371733,0,0,0,1.909786,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.952172,0.809227,0.301658,2,5,2,9,1.465479,-9999,-9999,-9999,-9999,2014,183,-9999,-9999,-9999,-9999,-9999,Besc-881dup,1.5,4.258148,-9999,-9999,-9999,-9999,-9999,-9999
Besc-881dup.csv,0,0,1,0,0,1,1,1,RubiscoRuBpTpu,32.162514,47.411311,0,0,0,0.817486,3.946359,27.238,16582,0.73061,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.947227,0.831416,0.310345,2,6,1,9,1.434207,-9999,-9999,-9999,-9999,2014,183,-9999,-9999,-9999,-9999,-9999,Besc-881dup,1.5,4.258148,-9999,-9999,-9999,-9999,-9999,-9999
Besc-881dup.csv,1,0,0,0,0,1,0,1,RubiscoRuBpTpu,39.336451,52.978712,0,0.694085,0,1.889467,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.951824,0.808459,0.337036,2,5,2,9,1.185526,-9999,-9999,-9999,-9999,2014,183,-9999,-9999,-9999,-9999,-9999,Besc-881dup,1.5,4.258148,-9999,-9999,-9999,-9999,-9999,-9999
Besc-881dup.csv,1,0,1,0,0,1,1,1,RubiscoRuBpTpu,48.953176,42.581947,0,1.625586,0,1.883126,1.717079,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.952763,0.805508,0.270112,2,5,2,9,0.963277,-9999,-9999,-9999,-9999,2014,183,-9999,-9999,-9999,-9999,-9999,Besc-881dup,1.5,4.258148,-9999,-9999,-9999,-9999,-9999,-9999
Besc-881dup.csv,1,1,0,0,0,1,0,1,RubiscoRuBpTpu,39.64484,53.154861,0,0,0.536586,1.889029,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.951841,0.80825,0.338093,2,5,2,9,1.119815,-9999,-9999,-9999,-9999,2014,183,-9999,-9999,-9999,-9999,-9999,Besc-881dup,1.5,4.258148,-9999,-9999,-9999,-9999,-9999,-9999
Besc-881dup.csv,1,1,1,0,0,1,1,1,RubiscoRuBpTpu,179.484026,31.453192,0,2.073131,1.055219,1.660646,0.123209,27.238,16582,0.963449,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.953706,0.804273,0.199414,3,5,1,9,1.465877,-9999,-9999,-9999,-9999,2014,183,-9999,-9999,-9999,-9999,-9999,Besc-881dup,1.5,4.258148,-9999,-9999,-9999,-9999,-9999,-9999
ALightcurveNo,PARatZeroAnet,der_atPAR,Asat_ALight,ALightIntercept,der_atIntercept,der_atPARend,PhiPSIIsat_ALight,PhiPSIILightIntercep,der_atIntercept,der_atPhiPSIIend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,umolm-2s-1,umol/umol,umolm-2s-1,umolm-2s-1,umol/umol,umol/umol,NA,NA,umol-1m2s,umol-1m2s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-13.20512,0.037546,6.340395,0.477528,0.034811,0.000024,0.036821,0.693968,-0.00101,-0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
